4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1, 0.25
8.0, -4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1, 0.25
8.0, 0.0, 0.0, 0.0, 0.0, -0.851, 0.851, 1, 0.25
